Report Date:,11/7/2018 3:11:46 PM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,Baro_Append_2018-10-31_14-17-35-401.wsl
Create Date,10/31/2018 2:17:35 PM

Device Properties
Device,Rugged BaroTROLL
Site,Dry_Creek
Device Name,Lazy_D_Baro
Serial Number,351563
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,0
Used Battery,24

Log Configuration
,Log Name,Baro
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,9/17/2016 9:38:56 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,9/18/2016 5:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 30 secs: 00





Other Log Settings



Log Notes:
Date and Time,Note
9/17/2016 8:35:34 PM  ,Used Battery: 24% Used Memory: 6%   User Name: fieldtech
11/10/2016 3:30:54 PM ,Log Download - Used Battery: 25% Used Memory: 6%   User Name: fieldtech
4/6/2017 6:22:12 PM   ,Log Download - Used Battery: 28% Used Memory: 12%   User Name: fieldtech Interval -  Start Time: 11/10/2016 3:30:00 PM
5/4/2017 1:56:02 PM   ,Log Download - Used Battery: 29% Used Memory: 12%   User Name: fieldtech Interval -  Start Time: 4/6/2017 6:00:00 PM
6/7/2017 3:45:35 PM   ,Log Download - Used Battery: 30% Used Memory: 15%   User Name: fieldtech Interval -  Start Time: 5/4/2017 1:30:00 PM
7/7/2017 1:42:56 PM   ,Log Download - Used Battery: 30% Used Memory: 15%   User Name: fieldtech Interval -  Start Time: 6/7/2017 3:30:00 PM
9/8/2017 1:19:27 PM   ,Log Download - Used Battery: 32% Used Memory: 18%   User Name: fieldtech Interval -  Start Time: 7/7/2017 1:30:00 PM
9/27/2017 1:57:29 PM  ,Log Download - Used Battery: 32% Used Memory: 18%   User Name: fieldtech Interval -  Start Time: 9/8/2017 1:00:00 PM
10/22/2017 4:31:55 PM ,Log Download - Used Battery: 33% Used Memory: 18%   User Name: fieldtech Interval -  Start Time: 9/27/2017 1:30:00 PM
12/5/2017 4:15:44 PM  ,Log Download - Used Battery: 34% Used Memory: 21%   User Name: fieldtech Interval -  Start Time: 10/22/2017 4:30:00 PM
1/14/2018 4:41:15 PM  ,Log Download - Used Battery: 34% Used Memory: 21%   User Name: fieldtech Interval -  Start Time: 12/5/2017 4:00:00 PM
3/9/2018 2:00:54 PM   ,Log Download - Used Battery: 36% Used Memory: 25%   User Name: fieldtech Interval -  Start Time: 1/14/2018 4:30:00 PM
4/9/2018 1:52:26 PM   ,Log Download - Used Battery: 36% Used Memory: 25%   User Name: fieldtech Interval -  Start Time: 3/9/2018 2:00:00 PM
4/9/2018 1:54:26 PM   ,Log Download - Used Battery: 36% Used Memory: 25%   User Name: fieldtech Interval -  Start Time: 3/9/2018 2:00:00 PM
5/22/2018 1:54:13 PM  ,Log Download - Used Battery: 37% Used Memory: 28%   User Name: fieldtech Interval -  Start Time: 4/9/2018 1:30:00 PM
6/22/2018 2:08:20 PM  ,Log Download - Used Battery: 38% Used Memory: 28%   User Name: fieldtech Interval -  Start Time: 5/22/2018 1:30:00 PM
8/21/2018 12:35:46 PM ,Log Download - Used Battery: 39% Used Memory: 31%   User Name: fieldtech Interval -  Start Time: 6/22/2018 2:00:00 PM
9/23/2018 1:05:04 PM  ,Log Download - Used Battery: 40% Used Memory: 31%   User Name: fieldtech Interval -  Start Time: 8/21/2018 12:30:00 PM
10/31/2018 3:21:47 PM ,Log Download - Used Battery: 41% Used Memory: 34%   User Name: fieldtech Interval -  Start Time: 9/23/2018 1:00:00 PM


Log Data:
Record Count,37101

Sensors,1

 ,1,351563,Baro-Pressure/Temp

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Baro Pres             ,Sensor: Baro Pres             ,
11/12/2016 12:00:00 AM, 4690800.001,                       776.478,                         0.073,
11/12/2016 12:30:00 AM, 4692600.001,                       776.685,                        -0.036,
11/12/2016 1:00:00 AM , 4694400.001,                       776.225,                         0.183,
11/12/2016 1:30:00 AM , 4696200.001,                       776.086,                        -0.036,
11/12/2016 2:00:00 AM , 4698000.001,                       776.132,                        -0.036,
11/12/2016 2:30:00 AM , 4699800.001,                       775.868,                         0.019,
11/12/2016 3:00:00 AM , 4701600.001,                       775.856,                        -0.036,
11/12/2016 3:30:00 AM , 4703400.001,                       775.890,                        -0.091,
11/12/2016 4:00:00 AM , 4705200.001,                       775.799,                         0.128,
11/12/2016 4:30:00 AM , 4707000.001,                       775.303,                         1.872,
11/12/2016 5:00:00 AM , 4708800.001,                       775.219,                         1.492,
11/12/2016 5:30:00 AM , 4710600.001,                       775.179,                         0.893,
11/12/2016 6:00:00 AM , 4712400.001,                       775.259,                         0.620,
11/12/2016 6:30:00 AM , 4714200.001,                       775.246,                         0.347,
11/12/2016 7:00:00 AM , 4716000.001,                       775.292,                         0.128,
11/12/2016 7:30:00 AM , 4717800.001,                       775.465,                         0.292,
11/12/2016 8:00:00 AM , 4719600.001,                       775.501,                         0.675,
11/12/2016 8:30:00 AM , 4721400.001,                       775.435,                         2.251,
11/12/2016 9:00:00 AM , 4723200.001,                       775.525,                         5.738,
11/12/2016 9:30:00 AM , 4725000.001,                       775.440,                        12.015,
11/12/2016 10:00:00 AM, 4726800.001,                       775.268,                        16.797,
11/12/2016 10:30:00 AM, 4728600.001,                       775.275,                        13.860,
11/12/2016 11:00:00 AM, 4730400.001,                       775.039,                        16.344,
11/12/2016 11:30:00 AM, 4732200.001,                       774.531,                        16.193,
11/12/2016 12:00:00 PM, 4734000.001,                       774.976,                        22.553,
11/12/2016 12:30:00 PM, 4735800.001,                       773.676,                        17.651,
11/12/2016 1:00:00 PM , 4737600.001,                       773.189,                        16.193,
11/12/2016 1:30:00 PM , 4739400.001,                       772.851,                        15.991,
11/12/2016 2:00:00 PM , 4741200.001,                       772.362,                        15.435,
11/12/2016 2:30:00 PM , 4743000.001,                       772.115,                        15.384,
11/12/2016 3:00:00 PM , 4744800.001,                       772.027,                        14.928,
11/12/2016 3:30:00 PM , 4746600.001,                       771.986,                        14.471,
11/12/2016 4:00:00 PM , 4748400.001,                       771.767,                        13.400,
11/12/2016 4:30:00 PM , 4750200.001,                       771.640,                        12.631,
11/12/2016 5:00:00 PM , 4752000.001,                       771.951,                        11.602,
11/12/2016 5:30:00 PM , 4753800.001,                       771.658,                        10.204,
11/12/2016 6:00:00 PM , 4755600.001,                       771.724,                         9.424,
11/12/2016 6:30:00 PM , 4757400.001,                       771.982,                         9.006,
11/12/2016 7:00:00 PM , 4759200.001,                       771.983,                         9.528,
11/12/2016 7:30:00 PM , 4761000.001,                       772.314,                         8.692,
11/12/2016 8:00:00 PM , 4762800.001,                       772.284,                         7.695,
11/12/2016 8:30:00 PM , 4764600.001,                       772.449,                         7.800,
11/12/2016 9:00:00 PM , 4766400.001,                       772.094,                         7.852,
11/12/2016 9:30:00 PM , 4768200.001,                       772.087,                         6.745,
11/12/2016 10:00:00 PM, 4770000.001,                       772.111,                         6.110,
11/12/2016 10:30:00 PM, 4771800.001,                       772.327,                         7.326,
11/12/2016 11:00:00 PM, 4773600.001,                       772.471,                         7.168,
11/12/2016 11:30:00 PM, 4775400.001,                       772.395,                         7.589,
11/13/2016 12:00:00 AM, 4777200.001,                       772.232,                         7.852,
11/13/2016 12:30:00 AM, 4779000.001,                       772.434,                         8.273,
11/13/2016 1:00:00 AM , 4780800.001,                       772.306,                         7.958,
11/13/2016 1:30:00 AM , 4782600.001,                       772.452,                         7.273,
11/13/2016 2:00:00 AM , 4784400.001,                       772.401,                         5.791,
11/13/2016 2:30:00 AM , 4786200.001,                       772.290,                         5.152,
11/13/2016 3:00:00 AM , 4788000.001,                       772.204,                         6.110,
11/13/2016 3:30:00 AM , 4789800.001,                       771.810,                         6.745,
11/13/2016 4:00:00 AM , 4791600.001,                       771.183,                         6.639,
11/13/2016 4:30:00 AM , 4793400.001,                       771.429,                         7.062,
11/13/2016 5:00:00 AM , 4795200.001,                       771.416,                         7.009,
11/13/2016 5:30:00 AM , 4797000.001,                       772.029,                         7.062,
11/13/2016 6:00:00 AM , 4798800.001,                       772.233,                         6.957,
11/13/2016 6:30:00 AM , 4800600.001,                       772.187,                         6.957,
11/13/2016 7:00:00 AM , 4802400.001,                       773.017,                         6.957,
11/13/2016 7:30:00 AM , 4804200.001,                       773.358,                         6.481,
11/13/2016 8:00:00 AM , 4806000.001,                       773.001,                         5.791,
11/13/2016 8:30:00 AM , 4807800.001,                       773.390,                         6.056,
11/13/2016 9:00:00 AM , 4809600.001,                       773.761,                         6.798,
11/13/2016 9:30:00 AM , 4811400.001,                       773.942,                         7.326,
11/13/2016 10:00:00 AM, 4813200.001,                       773.615,                        10.775,
11/13/2016 10:30:00 AM, 4815000.001,                       773.595,                        11.034,
11/13/2016 11:00:00 AM, 4816800.001,                       773.614,                        13.553,
11/13/2016 11:30:00 AM, 4818600.001,                       773.153,                        12.426,
11/13/2016 12:00:00 PM, 4820400.001,                       773.327,                        16.344,
11/13/2016 12:30:00 PM, 4822200.001,                       772.627,                        13.655,
11/13/2016 1:00:00 PM , 4824000.001,                       772.751,                        11.654,
11/13/2016 1:30:00 PM , 4825800.001,                       772.306,                        11.551,
11/13/2016 2:00:00 PM , 4827600.001,                       772.829,                        11.602,
11/13/2016 2:30:00 PM , 4829400.001,                       772.462,                        11.447,
11/13/2016 3:00:00 PM , 4831200.001,                       772.164,                        11.705,
11/13/2016 3:30:00 PM , 4833000.001,                       772.376,                        11.137,
11/13/2016 4:00:00 PM , 4834800.001,                       772.379,                        10.308,
11/13/2016 4:30:00 PM , 4836600.001,                       772.256,                         9.684,
11/13/2016 5:00:00 PM , 4838400.001,                       772.323,                         8.901,
11/13/2016 5:30:00 PM , 4840200.001,                       772.868,                         8.168,
11/13/2016 6:00:00 PM , 4842000.001,                       772.751,                         7.537,
11/13/2016 6:30:00 PM , 4843800.001,                       772.976,                         7.695,
11/13/2016 7:00:00 PM , 4845600.001,                       772.960,                         7.273,
11/13/2016 7:30:00 PM , 4847400.001,                       772.950,                         6.692,
11/13/2016 8:00:00 PM , 4849200.001,                       773.219,                         6.481,
11/13/2016 8:30:00 PM , 4851000.001,                       773.177,                         7.220,
11/13/2016 9:00:00 PM , 4852800.001,                       773.782,                         7.062,
11/13/2016 9:30:00 PM , 4854600.001,                       773.775,                         6.851,
11/13/2016 10:00:00 PM, 4856400.001,                       773.859,                         6.639,
11/13/2016 10:30:00 PM, 4858200.001,                       773.812,                         5.897,
11/13/2016 11:00:00 PM, 4860000.001,                       773.443,                         5.525,
11/13/2016 11:30:00 PM, 4861800.001,                       773.601,                         5.419,
11/14/2016 12:00:00 AM, 4863600.001,                       773.154,                         5.099,
11/14/2016 12:30:00 AM, 4865400.001,                       772.243,                         6.269,
11/14/2016 1:00:00 AM , 4867200.001,                       772.746,                         6.798,
11/14/2016 1:30:00 AM , 4869000.001,                       772.944,                         6.851,
11/14/2016 2:00:00 AM , 4870800.001,                       772.852,                         6.851,
11/14/2016 2:30:00 AM , 4872600.001,                       772.812,                         6.692,
11/14/2016 3:00:00 AM , 4874400.001,                       772.937,                         6.639,
11/14/2016 3:30:00 AM , 4876200.001,                       772.746,                         6.798,
11/14/2016 4:00:00 AM , 4878000.001,                       772.087,                         6.745,
11/14/2016 4:30:00 AM , 4879800.001,                       772.358,                         6.904,
11/14/2016 5:00:00 AM , 4881600.001,                       772.219,                         6.904,
11/14/2016 5:30:00 AM , 4883400.001,                       771.837,                         6.851,
11/14/2016 6:00:00 AM , 4885200.001,                       771.527,                         6.904,
11/14/2016 6:30:00 AM , 4887000.001,                       771.593,                         6.798,
11/14/2016 7:00:00 AM , 4888800.001,                       771.706,                         7.062,
11/14/2016 7:30:00 AM , 4890600.001,                       771.556,                         7.379,
11/14/2016 8:00:00 AM , 4892400.001,                       771.467,                         7.747,
11/14/2016 8:30:00 AM , 4894200.001,                       771.350,                         8.010,
11/14/2016 9:00:00 AM , 4896000.001,                       771.807,                         9.215,
11/14/2016 9:30:00 AM , 4897800.001,                       772.471,                        11.809,
11/14/2016 10:00:00 AM, 4899600.001,                       772.214,                        14.776,
11/14/2016 10:30:00 AM, 4901400.001,                       772.501,                        12.734,
11/14/2016 11:00:00 AM, 4903200.001,                       772.756,                        16.445,
11/14/2016 11:30:00 AM, 4905000.001,                       772.835,                        16.092,
11/14/2016 12:00:00 PM, 4906800.001,                       773.025,                        19.297,
11/14/2016 12:30:00 PM, 4908600.001,                       772.580,                        17.701,
11/14/2016 1:00:00 PM , 4910400.001,                       772.417,                        16.395,
11/14/2016 1:30:00 PM , 4912200.001,                       771.694,                        16.143,
11/14/2016 2:00:00 PM , 4914000.001,                       771.728,                        15.637,
11/14/2016 2:30:00 PM , 4915800.001,                       770.761,                        15.182,
11/14/2016 3:00:00 PM , 4917600.001,                       770.542,                        15.536,
11/14/2016 3:30:00 PM , 4919400.001,                       770.559,                        15.283,
11/14/2016 4:00:00 PM , 4921200.001,                       771.133,                        14.877,
11/14/2016 4:30:00 PM , 4923000.001,                       771.510,                        14.267,
11/14/2016 5:00:00 PM , 4924800.001,                       771.349,                        13.553,
11/14/2016 5:30:00 PM , 4926600.001,                       771.837,                        12.837,
11/14/2016 6:00:00 PM , 4928400.001,                       771.876,                        12.323,
11/14/2016 6:30:00 PM , 4930200.001,                       771.700,                        11.860,
11/14/2016 7:00:00 PM , 4932000.001,                       772.116,                        11.860,
11/14/2016 7:30:00 PM , 4933800.001,                       772.286,                        11.809,
11/14/2016 8:00:00 PM , 4935600.001,                       772.150,                        11.654,
11/14/2016 8:30:00 PM , 4937400.001,                       771.954,                        11.447,
11/14/2016 9:00:00 PM , 4939200.001,                       772.583,                        11.551,
11/14/2016 9:30:00 PM , 4941000.001,                       772.442,                        11.705,
11/14/2016 10:00:00 PM, 4942800.001,                       772.800,                        11.499,
11/14/2016 10:30:00 PM, 4944600.001,                       773.216,                        11.499,
11/14/2016 11:00:00 PM, 4946400.001,                       773.029,                        10.827,
11/14/2016 11:30:00 PM, 4948200.001,                       773.381,                        10.930,
11/15/2016 12:00:00 AM, 4950000.001,                       773.818,                        10.671,
11/15/2016 12:30:00 AM, 4951800.001,                       773.555,                        10.723,
11/15/2016 1:00:00 AM , 4953600.001,                       773.654,                        10.412,
11/15/2016 1:30:00 AM , 4955400.001,                       773.395,                        10.308,
11/15/2016 2:00:00 AM , 4957200.001,                       773.658,                        10.256,
11/15/2016 2:30:00 AM , 4959000.001,                       773.658,                        10.256,
11/15/2016 3:00:00 AM , 4960800.001,                       773.577,                         9.788,
11/15/2016 3:30:00 AM , 4962600.001,                       773.565,                         9.058,
11/15/2016 4:00:00 AM , 4964400.001,                       773.299,                         7.695,
11/15/2016 4:30:00 AM , 4966200.001,                       772.975,                         9.267,
11/15/2016 5:00:00 AM , 4968000.001,                       772.766,                        10.204,
11/15/2016 5:30:00 AM , 4969800.001,                       772.698,                        10.464,
11/15/2016 6:00:00 AM , 4971600.001,                       772.866,                        10.568,
11/15/2016 6:30:00 AM , 4973400.001,                       772.510,                        10.620,
11/15/2016 7:00:00 AM , 4975200.001,                       772.400,                        10.048,
11/15/2016 7:30:00 AM , 4977000.001,                       772.828,                         9.580,
11/15/2016 8:00:00 AM , 4978800.001,                       772.976,                        10.464,
11/15/2016 8:30:00 AM , 4980600.001,                       772.958,                        10.568,
11/15/2016 9:00:00 AM , 4982400.001,                       772.653,                        11.137,
11/15/2016 9:30:00 AM , 4984200.001,                       773.110,                        14.522,
11/15/2016 10:00:00 AM, 4986000.001,                       772.948,                        18.899,
11/15/2016 10:30:00 AM, 4987800.001,                       773.048,                        16.646,
11/15/2016 11:00:00 AM, 4989600.001,                       773.040,                        20.388,
11/15/2016 11:30:00 AM, 4991400.001,                       772.855,                        19.794,
11/15/2016 12:00:00 PM, 4993200.001,                       772.981,                        21.818,
11/15/2016 12:30:00 PM, 4995000.001,                       772.639,                        20.734,
11/15/2016 1:00:00 PM , 4996800.001,                       771.976,                        18.451,
11/15/2016 1:30:00 PM , 4998600.001,                       771.653,                        18.301,
11/15/2016 2:00:00 PM , 5000400.001,                       771.283,                        18.151,
11/15/2016 2:30:00 PM , 5002200.001,                       770.774,                        18.001,
11/15/2016 3:00:00 PM , 5004000.001,                       770.604,                        18.051,
11/15/2016 3:30:00 PM , 5005800.001,                       770.527,                        18.101,
11/15/2016 4:00:00 PM , 5007600.001,                       770.468,                        17.300,
11/15/2016 4:30:00 PM , 5009400.001,                       770.255,                        16.747,
11/15/2016 5:00:00 PM , 5011200.001,                       770.244,                        16.092,
11/15/2016 5:30:00 PM , 5013000.001,                       769.898,                        13.809,
11/15/2016 6:00:00 PM , 5014800.001,                       769.959,                        11.912,
11/15/2016 6:30:00 PM , 5016600.001,                       770.081,                        11.189,
11/15/2016 7:00:00 PM , 5018400.001,                       770.267,                        11.860,
11/15/2016 7:30:00 PM , 5020200.001,                       769.995,                        10.204,
11/15/2016 8:00:00 PM , 5022000.001,                       769.872,                         8.535,
11/15/2016 8:30:00 PM , 5023800.001,                       769.539,                         7.431,
11/15/2016 9:00:00 PM , 5025600.001,                       769.100,                         6.056,
11/15/2016 9:30:00 PM , 5027400.001,                       768.752,                         5.206,
11/15/2016 10:00:00 PM, 5029200.001,                       768.377,                         4.992,
11/15/2016 10:30:00 PM, 5031000.001,                       768.413,                         7.537,
11/15/2016 11:00:00 PM, 5032800.001,                       768.219,                        10.464,
11/15/2016 11:30:00 PM, 5034600.001,                       768.086,                         9.632,
11/16/2016 12:00:00 AM, 5036400.001,                       768.313,                         9.788,
11/16/2016 12:30:00 AM, 5038200.001,                       768.036,                         9.788,
11/16/2016 1:00:00 AM , 5040000.001,                       767.617,                         7.852,
11/16/2016 1:30:00 AM , 5041800.001,                       767.327,                         6.163,
11/16/2016 2:00:00 AM , 5043600.001,                       766.743,                         5.099,
11/16/2016 2:30:00 AM , 5045400.001,                       766.753,                         4.565,
11/16/2016 3:00:00 AM , 5047200.001,                       766.304,                         4.618,
11/16/2016 3:30:00 AM , 5049000.001,                       765.892,                         4.244,
11/16/2016 4:00:00 AM , 5050800.001,                       765.787,                         5.152,
11/16/2016 4:30:00 AM , 5052600.001,                       765.641,                         6.798,
11/16/2016 5:00:00 AM , 5054400.001,                       765.210,                         7.642,
11/16/2016 5:30:00 AM , 5056200.001,                       764.956,                         9.319,
11/16/2016 6:00:00 AM , 5058000.001,                       764.864,                         8.797,
11/16/2016 6:30:00 AM , 5059800.001,                       764.582,                        12.015,
11/16/2016 7:00:00 AM , 5061600.001,                       764.681,                        11.705,
11/16/2016 7:30:00 AM , 5063400.001,                       764.411,                        12.066,
11/16/2016 8:00:00 AM , 5065200.001,                       764.290,                        10.620,
11/16/2016 8:30:00 AM , 5067000.001,                       763.792,                        10.827,
11/16/2016 9:00:00 AM , 5068800.001,                       763.536,                        11.241,
11/16/2016 9:30:00 AM , 5070600.001,                       763.046,                        14.573,
11/16/2016 10:00:00 AM, 5072400.001,                       762.747,                        18.999,
11/16/2016 10:30:00 AM, 5074200.001,                       762.481,                        17.049,
11/16/2016 11:00:00 AM, 5076000.001,                       762.217,                        20.438,
11/16/2016 11:30:00 AM, 5077800.001,                       761.707,                        20.882,
11/16/2016 12:00:00 PM, 5079600.001,                       761.474,                        21.473,
11/16/2016 12:30:00 PM, 5081400.001,                       760.874,                        20.586,
11/16/2016 1:00:00 PM , 5083200.001,                       760.046,                        19.098,
11/16/2016 1:30:00 PM , 5085000.001,                       759.683,                        17.901,
11/16/2016 2:00:00 PM , 5086800.001,                       759.414,                        16.848,
11/16/2016 2:30:00 PM , 5088600.001,                       759.305,                        16.948,
11/16/2016 3:00:00 PM , 5090400.001,                       759.164,                        17.250,
11/16/2016 3:30:00 PM , 5092200.001,                       758.751,                        16.797,
11/16/2016 4:00:00 PM , 5094000.001,                       758.977,                        15.840,
11/16/2016 4:30:00 PM , 5095800.001,                       758.799,                        15.232,
11/16/2016 5:00:00 PM , 5097600.001,                       758.606,                        14.725,
11/16/2016 5:30:00 PM , 5099400.001,                       758.666,                        13.809,
11/16/2016 6:00:00 PM , 5101200.001,                       758.850,                        12.990,
11/16/2016 6:30:00 PM , 5103000.001,                       758.868,                        12.066,
11/16/2016 7:00:00 PM , 5104800.001,                       758.637,                        12.066,
11/16/2016 7:30:00 PM , 5106600.001,                       757.969,                        11.654,
11/16/2016 8:00:00 PM , 5108400.001,                       758.274,                        11.757,
11/16/2016 8:30:00 PM , 5110200.001,                       758.417,                        11.602,
11/16/2016 9:00:00 PM , 5112000.001,                       757.998,                        11.086,
11/16/2016 9:30:00 PM , 5113800.001,                       757.881,                        10.827,
11/16/2016 10:00:00 PM, 5115600.001,                       758.004,                         9.215,
11/16/2016 10:30:00 PM, 5117400.001,                       758.439,                         7.326,
11/16/2016 11:00:00 PM, 5119200.001,                       757.945,                         5.897,
11/16/2016 11:30:00 PM, 5121000.001,                       758.446,                         4.725,
11/17/2016 12:00:00 AM, 5122800.001,                       758.424,                         4.244,
11/17/2016 12:30:00 AM, 5124600.001,                       759.200,                         3.815,
11/17/2016 1:00:00 AM , 5126400.001,                       758.994,                         3.922,
11/17/2016 1:30:00 AM , 5128200.001,                       758.980,                         3.061,
11/17/2016 2:00:00 AM , 5130000.001,                       758.878,                         2.197,
11/17/2016 2:30:00 AM , 5131800.001,                       758.861,                         1.492,
11/17/2016 3:00:00 AM , 5133600.001,                       759.123,                         0.784,
11/17/2016 3:30:00 AM , 5135400.001,                       759.146,                         0.893,
11/17/2016 4:00:00 AM , 5137200.001,                       758.652,                         1.165,
11/17/2016 4:30:00 AM , 5139000.001,                       758.179,                         1.111,
11/17/2016 5:00:00 AM , 5140800.001,                       758.098,                         0.948,
11/17/2016 5:30:00 AM , 5142600.001,                       757.925,                         0.784,
11/17/2016 6:00:00 AM , 5144400.001,                       757.879,                         0.784,
11/17/2016 6:30:00 AM , 5146200.001,                       757.579,                         0.675,
11/17/2016 7:00:00 AM , 5148000.001,                       757.591,                         0.511,
11/17/2016 7:30:00 AM , 5149800.001,                       757.579,                         0.456,
11/17/2016 8:00:00 AM , 5151600.001,                       757.372,                         0.128,
11/17/2016 8:30:00 AM , 5153400.001,                       757.304,                        -0.201,
11/17/2016 9:00:00 AM , 5155200.001,                       757.205,                        -0.915,
11/17/2016 9:30:00 AM , 5157000.001,                       757.161,                        -1.135,
11/17/2016 10:00:00 AM, 5158800.001,                       757.174,                        -1.300,
11/17/2016 10:30:00 AM, 5160600.001,                       756.856,                        -1.742,
11/17/2016 11:00:00 AM, 5162400.001,                       757.146,                        -1.908,
11/17/2016 11:30:00 AM, 5164200.001,                       757.306,                        -1.798,
11/17/2016 12:00:00 PM, 5166000.001,                       756.878,                        -1.632,
11/17/2016 12:30:00 PM, 5167800.001,                       756.559,                        -1.853,
11/17/2016 1:00:00 PM , 5169600.001,                       756.551,                        -2.130,
11/17/2016 1:30:00 PM , 5171400.001,                       756.756,                        -2.019,
11/17/2016 2:00:00 PM , 5173200.001,                       756.965,                        -2.130,
11/17/2016 2:30:00 PM , 5175000.001,                       757.709,                        -2.573,
11/17/2016 3:00:00 PM , 5176800.001,                       757.656,                        -2.851,
11/17/2016 3:30:00 PM , 5178600.001,                       758.071,                        -2.851,
11/17/2016 4:00:00 PM , 5180400.001,                       758.849,                        -2.629,
11/17/2016 4:30:00 PM , 5182200.001,                       759.646,                        -2.796,
11/17/2016 5:00:00 PM , 5184000.001,                       760.279,                        -3.353,
11/17/2016 5:30:00 PM , 5185800.001,                       761.061,                        -3.855,
11/17/2016 6:00:00 PM , 5187600.001,                       762.318,                        -4.808,
11/17/2016 6:30:00 PM , 5189400.001,                       763.587,                        -4.921,
11/17/2016 7:00:00 PM , 5191200.001,                       764.202,                        -5.089,
11/17/2016 7:30:00 PM , 5193000.001,                       764.834,                        -5.427,
11/17/2016 8:00:00 PM , 5194800.001,                       765.301,                        -5.935,
11/17/2016 8:30:00 PM , 5196600.001,                       765.567,                        -5.992,
11/17/2016 9:00:00 PM , 5198400.001,                       766.394,                        -6.558,
11/17/2016 9:30:00 PM , 5200200.001,                       767.168,                        -6.899,
11/17/2016 10:00:00 PM, 5202000.001,                       767.906,                        -7.468,
11/17/2016 10:30:00 PM, 5203800.001,                       768.081,                        -7.525,
11/17/2016 11:00:00 PM, 5205600.001,                       768.384,                        -7.354,
11/17/2016 11:30:00 PM, 5207400.001,                       768.846,                        -7.640,
11/18/2016 12:00:00 AM, 5209200.001,                       769.167,                        -8.555,
11/18/2016 12:30:00 AM, 5211000.001,                       769.486,                        -8.268,
11/18/2016 1:00:00 AM , 5212800.001,                       769.619,                        -8.612,
11/18/2016 1:30:00 AM , 5214600.001,                       769.995,                        -8.555,
11/18/2016 2:00:00 AM , 5216400.001,                       769.853,                        -8.899,
11/18/2016 2:30:00 AM , 5218200.001,                       770.504,                        -7.925,
11/18/2016 3:00:00 AM , 5220000.001,                       770.726,                        -7.982,
11/18/2016 3:30:00 AM , 5221800.001,                       771.059,                        -8.211,
11/18/2016 4:00:00 AM , 5223600.001,                       771.344,                        -8.154,
11/18/2016 4:30:00 AM , 5225400.001,                       771.830,                        -7.982,
11/18/2016 5:00:00 AM , 5227200.001,                       772.123,                        -7.868,
11/18/2016 5:30:00 AM , 5229000.001,                       772.456,                        -8.097,
11/18/2016 6:00:00 AM , 5230800.001,                       772.548,                        -8.097,
11/18/2016 6:30:00 AM , 5232600.001,                       772.991,                        -8.211,
11/18/2016 7:00:00 AM , 5234400.001,                       773.302,                        -7.982,
11/18/2016 7:30:00 AM , 5236200.001,                       773.886,                        -8.383,
11/18/2016 8:00:00 AM , 5238000.001,                       774.199,                        -8.440,
11/18/2016 8:30:00 AM , 5239800.001,                       774.873,                        -7.640,
11/18/2016 9:00:00 AM , 5241600.001,                       774.789,                        -7.297,
11/18/2016 9:30:00 AM , 5243400.001,                       775.038,                        -4.977,
11/18/2016 10:00:00 AM, 5245200.001,                       774.610,                         1.655,
11/18/2016 10:30:00 AM, 5247000.001,                       774.474,                        -0.475,
11/18/2016 11:00:00 AM, 5248800.001,                       774.933,                         3.868,
11/18/2016 11:30:00 AM, 5250600.001,                       775.395,                         2.684,
11/18/2016 12:00:00 PM, 5252400.001,                       775.048,                         4.351,
11/18/2016 12:30:00 PM, 5254200.001,                       774.731,                         2.197,
11/18/2016 1:00:00 PM , 5256000.001,                       774.808,                         0.238,
11/18/2016 1:30:00 PM , 5257800.001,                       774.405,                        -0.585,
11/18/2016 2:00:00 PM , 5259600.001,                       774.396,                        -1.080,
11/18/2016 2:30:00 PM , 5261400.001,                       774.302,                        -0.640,
11/18/2016 3:00:00 PM , 5263200.001,                       774.578,                        -0.420,
11/18/2016 3:30:00 PM , 5265000.001,                       774.612,                        -0.475,
11/18/2016 4:00:00 PM , 5266800.001,                       774.915,                        -1.245,
11/18/2016 4:30:00 PM , 5268600.001,                       775.289,                        -2.851,
11/18/2016 5:00:00 PM , 5270400.001,                       775.828,                        -3.911,
11/18/2016 5:30:00 PM , 5272200.001,                       775.824,                        -4.696,
11/18/2016 6:00:00 PM , 5274000.001,                       775.955,                        -5.258,
11/18/2016 6:30:00 PM , 5275800.001,                       776.508,                        -5.258,
11/18/2016 7:00:00 PM , 5277600.001,                       776.495,                        -5.597,
11/18/2016 7:30:00 PM , 5279400.001,                       777.256,                        -6.275,
11/18/2016 8:00:00 PM , 5281200.001,                       777.126,                        -6.502,
